gen_id,ref_id,dialect_region,gen_text,gen_phoneme,gen_dialect,speaker_id,ref_text,sentence_id,gender,age,token_count
3_Graubünden_c4f6bcdf-fc02-4fe8-9277-0701cfffebab,3,Graubünden,Vor kurzem habe ich ein interessantes Gespräch mit dem Nachbarn gespürt. Wir haben über den Neustadtpark gesprochen und wie er die Nachbarschaft verändert hat.,oː r k uː r ts ə m h a n iː a s ɪ n t r ɛ z a n s k ʃ p r œ x m ɪ d e m a n aʊ b uː d ɜ k z iː r t m iː r ɛ n d y b ɜ d ɛ n oɪ ʃ t a t p ɔ r t ʃ p r oː x ʊ n d v iː ɛ r t n a x p ʃ a f t f ɛ ɛ n d ə r ə t eː t,Basel,c4f6bcdf-fc02-4fe8-9277-0701cfffebab,Vor kurzem habe ich ein interessantes Gespräch mit einem Nachbarn geführt. Wir haben über den neuen Stadtpark gesprochen und wie er die Nachbarschaft verändert hat.,ChatGPT,female,teens,27
3_Innerschweiz_acf67674-c912-42c0-ba3c-f85e2db965ac,3,Innerschweiz,Vor kurzem habe ich ein interessantes Gespräch mit einem Nachbarn geführt. Wir haben über den neuen Stadtpark gesprochen und wie er die Nachbarschaft verändert hat.,z ɪ iː r ts ɪ n h ɛ m ɪ ʃ ə y n t l iː ts ɛ n s ʃ t uː d j ɔ s m ʊ t iː m m ə m ɛ ç p r ʊ k ts iː t ɡ r ø m d iː d iː n oː ʃ t ɛ t t ɛ r ʃ p uː l eː l h ɛ ɪ n d v iː a r t n ɛ ç t ɪ ʃ ɛ s ts r ɛ n d i r iː t eː t,Basel,acf67674-c912-42c0-ba3c-f85e2db965ac,Vor kurzem habe ich ein interessantes Gespräch mit einem Nachbarn geführt. Wir haben über den neuen Stadtpark gesprochen und wie er die Nachbarschaft verändert hat.,ChatGPT,male,thirties,27
3_Bern_887b50f8-215b-4a1d-8f32-13516da6506f,3,Bern,Vor kurzem habe ich ein interessantes Gespräch mit einem Nachbarn geführt. Wir haben über einen neuen Stadtpark gesprochen und wie er die Nachbarschaft verändert hat.,z eː n h iː ts iː m h ɛ m s ɪ n l iː z ɛ n s k ʃ p r ɑː x m ɪ t d ɪ n ɔ n oː x v ɛ r ə iː b ɪ t ɛ uː uː d ə n ə ʃ t ɛ t ɛ ʃ p l ɛ ç ə ɪ n t v iː a k n ɔ x b uː a f t f uː d ɑː d ə r ɪ f ɪ t,Basel,887b50f8-215b-4a1d-8f32-13516da6506f,Vor kurzem habe ich ein interessantes Gespräch mit einem Nachbarn geführt. Wir haben über den neuen Stadtpark gesprochen und wie er die Nachbarschaft verändert hat.,ChatGPT,female,sixties,27
3_Innerschweiz_005039b8-898f-48d8-b7cc-8a16bd1055c8,3,Innerschweiz,Vor kurzem habe ich ein interessantes Gespräch mit einem Nachbarn geführt. Wir haben über den neuen Stadtpark gesprochen und wie er die Nachbarschaft verändert hat.,oː l ts ə m h ɔ n ɪ x ə z ɪ n d r ɪ s t ɑː n s k ʃ p r æ x m ɪ t d m a n ɑː p ʊ r uː k ts iː r t m eː n h ɛ n t y b ə d ɛ n y ɡ ʃ t ɑː t p ɔ k k ʃ p r oː x ə ʊ n t v iː t n ɔ x b ə ʃ ɔ f p r a n d r ə t h aɪ t,Bern,005039b8-898f-48d8-b7cc-8a16bd1055c8,Vor kurzem habe ich ein interessantes Gespräch mit einem Nachbarn geführt. Wir haben über den neuen Stadtpark gesprochen und wie er die Nachbarschaft verändert hat.,ChatGPT,female,fourties,27
3_Ostschweiz_684dd9cf-2844-407b-9a7f-12e7b559773f,3,Ostschweiz,Vor kurzem habe ich ein interessantes Gespräch mit meinem Nachbarn geführt. Wir haben über den neuen Stadtpark gesprochen und wie er die Nachbarschaft verändert hat.,f oː h ts iː m h a n ɪ x z ɪ n d l ə z ɑː n s ʃ p uː x m ɪ t m ə n p oː f iː t v eː d uː b ə d m ɔ ʃ t ɑː p ɑː f ʃ p oː x ə a m v iː eː d iː n ɔ x b ə ʃ a f ts uː ɛ n d ə n t aɪ t,Basel,684dd9cf-2844-407b-9a7f-12e7b559773f,Vor kurzem habe ich ein interessantes Gespräch mit einem Nachbarn geführt. Wir haben über den neuen Stadtpark gesprochen und wie er die Nachbarschaft verändert hat.,ChatGPT,female,fourties,27
3_Zürich_ba826a45-33f8-47ef-9516-a66a201aac29,3,Zürich,Vor kurzem habe ich ein interessantes Gespräch mit meinem Nachbarn geführt. Wir haben über den Neustadtpark gesprochen und wie er die Nachbarschaft verändert hat.,f ɔ n oː r ts ʊ m h ɔ n ɛ x ɑː s ɛ n d r z ɑː n s ʃ p r ɑː x m ɪ t m ə n n aʊ x b ɔ r ɔ k f iː r t v eː r ɜ ɪ n d ɛ b ʊ d ə n oɪ ʃ t a t p ɔ t ʃ p r oː x ʊ n z v iː v ɛ l t n aʊ x b ə ɔ x t s r a n d ə t t,Basel,ba826a45-33f8-47ef-9516-a66a201aac29,Vor kurzem habe ich ein interessantes Gespräch mit einem Nachbarn geführt. Wir haben über den neuen Stadtpark gesprochen und wie er die Nachbarschaft verändert hat.,ChatGPT,female,fifties,27
3_Basel_fd72db57-c291-43e6-840e-92e06f83ae56,3,Basel,Vor kurzem habe ich eine interessante Sprache mit einem Erwachsenen geführt. Wir haben über den Neustadtpark gesprochen und wie er die Nachbarschaft verändert hat.,uː t m ɛ tʃ ə n h ɔ n ɪ ʃ ɪ n f r uː s ɔ ts uː ʃ p ɪ v oː m ɪ t oː m ɛ ʊ p f iː b ɪ h ɑː l t n oː d eː m oː ʃ t oː p p ɔ ʃ p ʊ n eː ɔ iː m iː t oː f t f uː aʊ d eː t iː t,Basel,fd72db57-c291-43e6-840e-92e06f83ae56,Vor kurzem habe ich ein interessantes Gespräch mit einem Nachbarn geführt. Wir haben über den neuen Stadtpark gesprochen und wie er die Nachbarschaft verändert hat.,ChatGPT,male,twenties,27
3_Zürich_3e7e3ad6-938d-40fa-9787-2e9f8c529a66,3,Zürich,Vor kurzem habe ich ein interessantes Gespräch mit einem Nachbarn geführt. Wir haben über den neuen Stadtpark gesprochen und wie er die Nachbarschaft verändert hat.,ts uː h r ts ə m h ɔ d iː z ɪ n d r ɪ z ɔ n s k ʃ p r eː x m ɪ d oː m ə m ɔ m ɛ ç b ʊ d uː k f f iː r t l eː r h a n t b ʊ t n oː l ʃ t t p ɔ k x t ɛ n t v iː ɑː t n ɔ x b ə ʃ oː f f r ɑː m d r uː t ɪ t,Basel,3e7e3ad6-938d-40fa-9787-2e9f8c529a66,Vor kurzem habe ich ein interessantes Gespräch mit einem Nachbarn geführt. Wir haben über den neuen Stadtpark gesprochen und wie er die Nachbarschaft verändert hat.,ChatGPT,male,sixties,27
3_Bern_7ca44480-9007-4c1c-8046-aade3c4e6a87,3,Bern,Vor kurzem habe ich ein interessantes Gespräch mit einem Nachbarn geführt. Wir haben über Neustadtpark gesprochen und wie er die Nachbarschaft verändert hat.,f oː n h iː r ts uː m h ɑː n iː ɛ ɪ m p ə r ɪ s ɑː n s ɡ ʃ p r ɑː x m ɪ t d e m ʊ n ə m ɔ x p oː r k f iː t b ɪ t h ɛ uː b n ʃ t ɔ p ɔ r k k ʃ p r ɛ ç ə ʊ n d v iː ɑː n ɔ x b ʃ oː f ts uː r m d ɪ r ɪ t ɪ t,Bern,7ca44480-9007-4c1c-8046-aade3c4e6a87,Vor kurzem habe ich ein interessantes Gespräch mit einem Nachbarn geführt. Wir haben über den neuen Stadtpark gesprochen und wie er die Nachbarschaft verändert hat.,ChatGPT,male,twenties,27
3_Zürich_9a9554dd-3ee4-4997-82e6-1d78e0ca3d7f,3,Zürich,Vor kurzem habe ich ein interessantes Gespräch mit meinen Nachbarn geführt. Wir haben über den neuen Stadtpark gesprochen und wie er die Nachbarschaft verändert hat.,z ɛ iː ts ɪ ŋ h ɛ n ə h z ɛ n t r ə s ɛ s k ʃ t r ɔ m ɪ t m ɪ m æ n æ ç b ə h ɑː k f l uː ç d m ɪ h ɚ n t ə v ʊ d ɪ m æ n ʃ t p ɛ k ʃ t v ɪ l ç ɛ ɪ n d v iː ɑː z d iː m æ ç b ə ʃ ɛ f ts r oː n d uː t uː t,Bern,9a9554dd-3ee4-4997-82e6-1d78e0ca3d7f,Vor kurzem habe ich ein interessantes Gespräch mit einem Nachbarn geführt. Wir haben über den neuen Stadtpark gesprochen und wie er die Nachbarschaft verändert hat.,ChatGPT,male,fourties,27
3_Bern_2a4acb33-759e-411f-bbd0-2470080758fb,3,Bern,Vor kurzem habe ich ein interessantes Gespräch mit einem Nachbarn geführt. Wir haben über einen neuen Stadtpark gesprochen und wie er die Nachbarschaft verändert hat.,f oː h uː ts ə m h n iː ə ɪ n d r ʊ z ɔ n s k ʃ p r ɑː x m ɪ d m ʊ n ɔ n ɑː p r ʊ k f iː t m ɪ d uː b ə r n oː ɪ ʃ t ɔ p ɔ r ʃ p r oː ç ə ɪ n z v iː ɑː m a x b ə ʃ a f t f uː r a n d r y t ɪ t,Basel,2a4acb33-759e-411f-bbd0-2470080758fb,Vor kurzem habe ich ein interessantes Gespräch mit einem Nachbarn geführt. Wir haben über den neuen Stadtpark gesprochen und wie er die Nachbarschaft verändert hat.,ChatGPT,male,twenties,27
3_Innerschweiz_72725555-9e5d-436a-b311-25048bc0c594,3,Innerschweiz,Vor kurzem habe ich ein interessantes Gespräch mit dem Nachbarn geführt. Wir haben über den Möhr Stadtpark gesprochen und wie er die Nachbarschaft verändert hat.,f ɔ n uː r ts h a l ɪ x ə z m t r ɪ z aʊ n s ʃ p r ɑː x m ɪ d m n ɔ x b ə r f iː r t m ɪ r h ɛ n d ɪ b d ə n m ø d ɪ ʃ t ɑː p ɔ r k k ʃ p r oː ʊ n t v iː d ə t n ɔ x b ə ʃ ɔ f ə r a m t r ɪ t eː t,Basel,72725555-9e5d-436a-b311-25048bc0c594,Vor kurzem habe ich ein interessantes Gespräch mit einem Nachbarn geführt. Wir haben über den neuen Stadtpark gesprochen und wie er die Nachbarschaft verändert hat.,ChatGPT,female,fourties,27
3_Ostschweiz_a677eda9-7709-4c9d-8656-e7b665140f3b,3,Ostschweiz,Vor kurzem habe ich ein interessantes Gespräch mit den Nachbarn geführt. Wir haben über den neuen Stadtbau gesprochen und wie er die Nachbarschaft verändert hat.,z ɪ ç eː tʃ ɪ m h ɔ n iː f ɛ n iː n t v iː ç z ɔ n s ʃ p uː r f m ɪ t d n ə n oː x b ə l ɪ k s l uː t v iː h a n d iː b u d n oː ʃ t a t p aɪ k ʃ k ø ç ə ʊ n t v iː d oː x b ə ʃ ɛ f t f f oː n ɡ ə r ɪ t ɪ t,Basel,a677eda9-7709-4c9d-8656-e7b665140f3b,Vor kurzem habe ich ein interessantes Gespräch mit einem Nachbarn geführt. Wir haben über den neuen Stadtpark gesprochen und wie er die Nachbarschaft verändert hat.,ChatGPT,male,thirties,27
3_Innerschweiz_5184dba3-c5e1-4570-ba26-62176e8c8dcc,3,Innerschweiz,Vor kurzem habe ich ein interessantes Gespräch mit einem Nachbarn geführt. Wir haben über den neuen Stadtpark geredet und wie er den Nachbarschaft verändert hat.,f ɔ n h oː ts ʊ m h a m ɪ x z ɪ n d r ɪ s z ɔ n s k ʃ p r ø x m ɪ t t m n ɔ x b ə r ɪ k f iː t m ɪ t h ɛ n d ə b uː d n eɪ ɪ ʃ t ɑː p ɔ r k k r eː d ə d ʊ m v eː r ə n m ɔ x b ə ʃ ɔ f f ə r a d r ə ts eː t,Bern,5184dba3-c5e1-4570-ba26-62176e8c8dcc,Vor kurzem habe ich ein interessantes Gespräch mit einem Nachbarn geführt. Wir haben über den neuen Stadtpark gesprochen und wie er die Nachbarschaft verändert hat.,ChatGPT,female,twenties,27
3_Innerschweiz_4a8346e7-fa21-49b9-9a6f-c69ef828a68c,3,Innerschweiz,"Vor kurzem habe ich ein interessantes Gespräch mit einem Nachbarn geführt. Wir haben über den neuen Stadtpark gesprochen, wie er die Nachbarschaft verändert hat.",f ɔ n h oː f ts ʊ m h ɔ m ɪ ʃ ə s ɪ n t ə r ɪ ts oː n s k ʃ p r ɑː x m ɪ d m ə m aʊ x p ʊ r ʊ k z iː r t m a n h ø n d ə b uː d n oː l iː f ʃ t aʊ p k ɔ r k ʃ p r ɔ x ə m v ə n m aʊ x b ə r ʃ ɔ f f ɛ r a n d r ə t ɪ t,Basel,4a8346e7-fa21-49b9-9a6f-c69ef828a68c,Vor kurzem habe ich ein interessantes Gespräch mit einem Nachbarn geführt. Wir haben über den neuen Stadtpark gesprochen und wie er die Nachbarschaft verändert hat.,ChatGPT,male,fifties,27
3_Wallis_0b890339-031a-43ef-bc2e-5e8b5ac5e613,3,Wallis,Vor kurzem habe ich es interessant gesprochen mit meinem Nachbarn. Er hat ihre Wörter in Stolzburg gesprochen und die Erdnachbarschaft verändert hat.,aʊ x uː ts ə n h a n ɪ x ə z ɪ n d r ɛ z ɔ n ʃ p r ɑː x m ɪ d m a n aʊ x b l iː r ɡ ə f iː t v ɛ r ə iː r ɜ aɪ ə v oː d ə n b ə n aɪ ʃ t ɔ t p ɔ ʃ p ɾ oː x ɜ ʊ m ɪ n d iː ɛ r m aʊ x x p ɔ ʃ ɔ f ø d a n d ə h a l t,Basel,0b890339-031a-43ef-bc2e-5e8b5ac5e613,Vor kurzem habe ich ein interessantes Gespräch mit einem Nachbarn geführt. Wir haben über den neuen Stadtpark gesprochen und wie er die Nachbarschaft verändert hat.,ChatGPT,female,thirties,27
3_Basel_8f16829d-1a64-4145-927c-d6738a07ea24,3,Basel,Vor kurzem habe ich ein interessantes Gespräch mit meinen Nachbarn geführt. Wir haben über den Neustarttag gesprochen und wie er die Nachbarschaft verändert hat.,f p l ɪ ts ɪ ŋ h ɛ n ɪ x ɚ ɪ n ɪ s ɛ s t ʃ p ɾ æ θ m ʊ m ʌ m aɪ b ə æ n k f ə n ɪ t b iː h ɔ ɪ m d ɪ m oː n ʃ t t p ɛ k ʃ l ø θ ɪ n d ɔ l d iː m ɪ b ə ʃ æ f t f ɪ ɔ ɡ n t ɪ t,Basel,8f16829d-1a64-4145-927c-d6738a07ea24,Vor kurzem habe ich ein interessantes Gespräch mit einem Nachbarn geführt. Wir haben über den neuen Stadtpark gesprochen und wie er die Nachbarschaft verändert hat.,ChatGPT,male,thirties,27
3_Graubünden_031b0a74-5bdd-47e7-b8b7-9bb58d0e8c72,3,Graubünden,...,NO_PHONEME,Wallis,031b0a74-5bdd-47e7-b8b7-9bb58d0e8c72,Vor kurzem habe ich ein interessantes Gespräch mit einem Nachbarn geführt. Wir haben über den neuen Stadtpark gesprochen und wie er die Nachbarschaft verändert hat.,ChatGPT,female,twenties,27
3_Innerschweiz_aa7d9d2c-90d3-41f9-a92e-f07b93765f8b,3,Innerschweiz,Vielen Dank.,NO_PHONEME,Wallis,aa7d9d2c-90d3-41f9-a92e-f07b93765f8b,Vor kurzem habe ich ein interessantes Gespräch mit einem Nachbarn geführt. Wir haben über den neuen Stadtpark gesprochen und wie er die Nachbarschaft verändert hat.,ChatGPT,female,twenties,27
3_Wallis_fb1b67be-8d8f-47bb-b15c-ee1138f0d4ac,3,Wallis,Vor kurzem habe ich ein Interessentengespräch mit einem Nachbarn geführt. Wir haben über den neuen Stadtpark gesprochen und wie er die Nachbarschaft verändert hat.,b uː h uː ts ʊ m h ɔ m eː f ɛ s ɪ n t r z ɛ n s k ʃ p r ɑː x m ɪ t d e a n oː x b ə l uː k f iː r t j eː r h a uː n b ʊ t ə n aɪ ʃ ʃ t eː t p ɔ r k ʃ t r oː x ɑː n t b iː a r t iː n oː x b ə ʃ a f t f ɛ r a n d r y t h ɛ t,Basel,fb1b67be-8d8f-47bb-b15c-ee1138f0d4ac,Vor kurzem habe ich ein interessantes Gespräch mit einem Nachbarn geführt. Wir haben über den neuen Stadtpark gesprochen und wie er die Nachbarschaft verändert hat.,ChatGPT,female,twenties,27
3_Graubünden_ce50fa32-dbc4-4f72-bd5f-5128784a5abc,3,Graubünden,Vor kurzem habe ich ein interessantes Gespräch mit einem Nachbarn geführt. Wir haben über den neuen Stadtpark gesprochen und wie er die Nachbarschaft verändert hat.,f oː r k uː r ts ə m h h a n iː ɛ l n ɪ ɪ n t r e s z a s k ʃ p r ø x m ɪ t d eː m a n ɔ x p n r y k s y y r t m iː d ɪ h ɛ n d ə b y d ə n oː ʃ t a t p a r k ʃ ʃ p r oː x ʊ n t v iː ɛ d n aʊ x b ə ʃ a f f t s uː r e ɛ n d r ɪ t t,Basel,ce50fa32-dbc4-4f72-bd5f-5128784a5abc,Vor kurzem habe ich ein interessantes Gespräch mit einem Nachbarn geführt. Wir haben über den neuen Stadtpark gesprochen und wie er die Nachbarschaft verändert hat.,ChatGPT,female,twenties,27
3_Bern_ba118975-5963-4495-927a-a78d19dd98c1,3,Bern,Vor kurzem hab ich das Interessante gesprochen mit einem Ausbaukönig. Mit ihm hat er eine neue Stadtkreuz gesprochen und wie er die Ausbauschaft verändert hat.,f ɪ n h ɛ ɪ d ɪ n z ɪ n d iː d ɪ s ɛ n s ʃ p m ʊ n t d iː b aɪ l aɪ s ɛ f ʊ m m ɪ t h ɪ m t n uː ʃ t ɛ t p ɛ ʃ ɪ ɪ ɪ d iː a l t ə n b aɪ s p uː ʃ ɛ ts uː d ɔ l d iː b iː t ʊ l t,Ostschweiz,ba118975-5963-4495-927a-a78d19dd98c1,Vor kurzem habe ich ein interessantes Gespräch mit einem Nachbarn geführt. Wir haben über den neuen Stadtpark gesprochen und wie er die Nachbarschaft verändert hat.,ChatGPT,male,fourties,27
3_Basel_12fb73be-cf60-4794-befb-381682ccda9a,3,Basel,Vor kurzem habe ich ein interessantes Gespräch mit einem Nachbarn geführt. Wir haben über den neuen Stadtpark gesprochen und wie er die Nachbarschaft verändert hat.,ts ɛ ɪ ts ə h ɛ n iː f ɔ ɪ m p r ɛ s ɛ n s k ʃ p ø f m ɪ t ə m ɪ b r ə k f f l uː t m ɪ h a d ə n y b ə d iː n oː ə ʃ t ɛ t p ɛ ʃ p v ø s ə ɪ n t iː ɑː m ɪ ç b ə ʃ ɛ f t s ə a n d ɡ ə t ɪ t,Basel,12fb73be-cf60-4794-befb-381682ccda9a,Vor kurzem habe ich ein interessantes Gespräch mit einem Nachbarn geführt. Wir haben über den neuen Stadtpark gesprochen und wie er die Nachbarschaft verändert hat.,ChatGPT,female,twenties,27
3_Basel_1cd99b41-8298-4180-aec6-bb65039c9ed7,3,Basel,Vor kurzem habe ich ein interessantes Gespräch mit meinem Nachbarn geführt. Wir haben über ein neues Stadtwerk gesprochen und wie er die Nachbarschaft verändert hat.,ts ʊ m k m eː tʃ ə m h ɔ l ɪ ʃ ə n ɪ n t ɛ n ɪ s j ɛ l s t ʃ p l ɪ m f n ɪ t n ə m ɛ f b ə f t ɪ h ɑː l t uː b iː l ə ʃ t ɛ t p k ʃ p ɪ ç ə ɪ n oː t iː f t ʃ ɪ f t ts uː ɔ d iː n ɪ t ɪ t,Basel,1cd99b41-8298-4180-aec6-bb65039c9ed7,Vor kurzem habe ich ein interessantes Gespräch mit einem Nachbarn geführt. Wir haben über den neuen Stadtpark gesprochen und wie er die Nachbarschaft verändert hat.,ChatGPT,male,twenties,27
3_Zürich_4ee1811c-9884-4261-99cb-2f7346c8ea6e,3,Zürich,Vor kurzem habe ich ein interessantes Gespräch mit meinem Nachbarn gefeiert. Wir haben über den neuen Stadtpark gesprochen und wie er die Nachbarschaft verändert hat.,f ɛ f ɛ h m uː ç ts ɛ ɛ n ɪ z ɪ n d ɛ r ɛ s oː n s ʃ p r uː f m ɪ m ɛ n θ d a r ʊ k f ə n iː r t m eː r h oː l ə n v ʊ r ə n d eː n v ɛ r ə n ʃ t aɪ t v ɛ r ʃ p r ɛ ç ɛ ʊ n n d n oː r m aɪ f d ʃ ɛ f t f ɛ r aɪ n r ɛ t ə t,Basel,4ee1811c-9884-4261-99cb-2f7346c8ea6e,Vor kurzem habe ich ein interessantes Gespräch mit einem Nachbarn geführt. Wir haben über den neuen Stadtpark gesprochen und wie er die Nachbarschaft verändert hat.,ChatGPT,male,twenties,27
3_Graubünden_aece75d7-5d2b-47a4-9f87-24962dfd2e38,3,Graubünden,Vor kurzem habe ich ein interessantes Gespräch mit einem Nachbarn geführt. Wir haben über den neuen Stadtpark gesprochen und wie er die Nachbarschaft verändert hat.,f oː r k uː r ts ə m h a n iː ɛ s ɪ n t ə r s a n s k ʃ p r ø x m ɪ t n n oː x p oː r a k ts iː r m eː h a b y b d ə n oɪ ʃ t a t p a r k ʃ p r ɔ x ə ʊ n v eː ɛ r d iː n ɔ x b ə r ʃ a f t ts uː r ɛ n d ə r t eː t,Basel,aece75d7-5d2b-47a4-9f87-24962dfd2e38,Vor kurzem habe ich ein interessantes Gespräch mit einem Nachbarn geführt. Wir haben über den neuen Stadtpark gesprochen und wie er die Nachbarschaft verändert hat.,ChatGPT,female,fourties,27
3_Ostschweiz_831d404d-b189-42b6-8120-073c1f8af73c,3,Ostschweiz,Vor kurzem habe ich ein interessantes Gespräch mit einem Nachbarn geführt. Wir haben über den neuen Stadtpark gesprochen und wie er die Nachbarschaft verändert hat.,f aʊ n eː tʃ ɪ m h a m ɪ x ɪ n d eː z a s ʃ p uː r f m ɪ t d eː m ə m oː x b uː k s l oː t v iː h œ n d ə b uː d iː b oː l ʃ t a t p aʊ x ʃ p eː æ ʊ n d v iː ɜ d iː n oː b ə ʃ ɛ ɾ f r ə d oː l t iː t,Basel,831d404d-b189-42b6-8120-073c1f8af73c,Vor kurzem habe ich ein interessantes Gespräch mit einem Nachbarn geführt. Wir haben über den neuen Stadtpark gesprochen und wie er die Nachbarschaft verändert hat.,ChatGPT,male,sixties,27
3_Basel_8050767b-0a0e-43db-8754-2a42e896f7dd,3,Basel,Wir Nachbarn haben ein interessantes Gespräch mit uns geführt. Wir haben über den Neustart gesprochen und wie alle Nachbarn verändert haben.,m ɪ m ɛ ɾ k ʊ ʃ a f t f ɔ j ə ɪ n t ɪ s ɑː n s ʃ p l uː f m ɪ m ə t ɪ n t b ə n ʊ k f uː t b ə h a n t uː b d iː n oː ʃ t a t p ɔ k ʃ p ɪ h ə ɪ n v iː ɑː n oː x d ə ʃ ɛ f f ɪ ɾ a r ə n t ɡ ə t t,Basel,8050767b-0a0e-43db-8754-2a42e896f7dd,Vor kurzem habe ich ein interessantes Gespräch mit einem Nachbarn geführt. Wir haben über den neuen Stadtpark gesprochen und wie er die Nachbarschaft verändert hat.,ChatGPT,female,thirties,27
3_Ostschweiz_7f4b1ca8-c652-4056-96fb-f02e82182574,3,Ostschweiz,Vor kurzem habe ich ein interessantes Gespräch mit einem Nachbarn geführt. Wir haben über den neuen Stadtpark gesprochen und wie er die Nachbarschaft verändert hat.,f ɔ n ɔ ɾ ts ʊ m h ɑː n ɪ x l ɪ n t r ɪ z a n s ʃ p r uː x m ɪ d ɛ ɾ m n ɔ x b ə r y k f y t m ɪ h ɛ n t y b ɜ d iː n oɪ t a p a k ʃ p eː x ʊ n v iː ɾ ɛ d iː n ɔ x b ə ʃ a f t f ɛ ɾ ɛ n d ə r ə t ɛ t,Basel,7f4b1ca8-c652-4056-96fb-f02e82182574,Vor kurzem habe ich ein interessantes Gespräch mit einem Nachbarn geführt. Wir haben über den neuen Stadtpark gesprochen und wie er die Nachbarschaft verändert hat.,ChatGPT,female,thirties,27
3_Ostschweiz_72911186-8b0e-4c0b-af3d-4d8765072930,3,Ostschweiz,Vor kurzem habe ich ein interessantes Gespräch mit meinen Nachbarn geführt. Wir haben über den neuen Stadtpark gesprochen und wie er die Nachtgeschäft verändert hat.,ts ɪ ç n eː ts ɪ ə m h ɑː n iː f ɪ z ɪ n t iː z a n s k t r uː f m ɪ t m ə n ə m oː x b r uː k s l uː t m iː h a n d l uː b oː d iː n aʊ ʃ t a t p aʊ f t ʃ p r eː x ə ʊ m v iː d n ɔ x d ɪ ʃ ɛ l f ts uː ɛ n d oː t eː t,Basel,72911186-8b0e-4c0b-af3d-4d8765072930,Vor kurzem habe ich ein interessantes Gespräch mit einem Nachbarn geführt. Wir haben über den neuen Stadtpark gesprochen und wie er die Nachbarschaft verändert hat.,ChatGPT,male,twenties,27
3_Bern_d9b44aee-da3d-42c8-8ad1-d1029767f05a,3,Bern,Vor kurzem habe ich ein interessantes Gespräch mit einem Nachbarn geführt. Wir haben über den Neustadtpark gesprochen und wie er die Nachbarschaft verändert hat.,f uː x m uː k ts i h ɔ m iː ɡ ɪ s n t r ɪ s ɔ n s k ʃ p r ɑː x m ɪ d n oː m h r ə k f t m ɪ t h æ uː b d ə m oː l ʃ t eɪ t p ɔ r k ʃ t r uː h eː ɪ n d iː ɑː d iː n ɔ x b ʃ ɛ f ts uː r a m d r y t ə,Bern,d9b44aee-da3d-42c8-8ad1-d1029767f05a,Vor kurzem habe ich ein interessantes Gespräch mit einem Nachbarn geführt. Wir haben über den neuen Stadtpark gesprochen und wie er die Nachbarschaft verändert hat.,ChatGPT,male,fourties,27
3_Graubünden_d2f85a8f-7c45-48e3-a804-0b192f7f8ad6,3,Graubünden,Vor kurzem habe ich ein interessantes Gespräch mit einem Nachbarn geführt. Wir haben über den neuen Stadtpark gesprochen und wie er die Nachbarschaft verändert hat.,f uː k uː ts ʊ m h aɪ n eː m ə ɪ n t ɪ r ɪ s a n s k ʃ p r uː x m ɪ d m ɑː n aʊ x p uː r ə k z r d eː r h ɛ b ə n d iː b uː t ə n oɪ ʃ t ɑː t p ɑː r k ʃ p r oː x ə ʊ n t v iː n aʊ x ʊ t a f ts ɛ r ɛ n d r ɪ t eː t,Basel,d2f85a8f-7c45-48e3-a804-0b192f7f8ad6,Vor kurzem habe ich ein interessantes Gespräch mit einem Nachbarn geführt. Wir haben über den neuen Stadtpark gesprochen und wie er die Nachbarschaft verändert hat.,ChatGPT,male,twenties,27
3_Wallis_50e4a935-c887-4c38-aff2-6286aab725d1,3,Wallis,Vor kurzem habe ich ein interessantes Gespräch mit einem Nachbarn geführt. Wir haben über den Unstopper gesprochen und wie er die Nachbarschaft verändert hat.,f ɔ n h oː f ts ʊ m h a n ɪ x ɛ z ɪ n d r ə s ts ɔ n s ʃ ʃ p r ɑː x m ɪ d ɪ m ə n aʊ b uː d uː k f iː t iː n h aɪ iː b ɔ b iː n oː ʃ t ɔ p ɔ r k ʃ p r oː x ə ʊ n t v eː d n ɔ x b ʃ a f t f ɛ r a n d r ə t h a t,Basel,50e4a935-c887-4c38-aff2-6286aab725d1,Vor kurzem habe ich ein interessantes Gespräch mit einem Nachbarn geführt. Wir haben über den neuen Stadtpark gesprochen und wie er die Nachbarschaft verändert hat.,ChatGPT,female,twenties,27
3_Ostschweiz_8d167b1c-7f89-4487-a0a9-2bbe08bf0b41,3,Ostschweiz,Vor kurzem habe ich ein interessantes Gespräch mit einem Nachbarn geführt. Wir haben über den neuen Stadtpark gesprochen und wie er die Nachbarschaft verändert hat.,f oː h iː ts ə m h n iː x n ɪ n t r ts ɔ n s ʃ p uː x m ɪ t m ə n oː b uː iː t v eː r ə n d iː ɡ uː d oː n oː ʃ t ɑː p t ʃ p uː x ə ɪ n v iː d iː v aʊ x b ə ʃ a f t f ɔ ə b r uː t ɪ t,Basel,8d167b1c-7f89-4487-a0a9-2bbe08bf0b41,Vor kurzem habe ich ein interessantes Gespräch mit einem Nachbarn geführt. Wir haben über den neuen Stadtpark gesprochen und wie er die Nachbarschaft verändert hat.,ChatGPT,male,fourties,27
