gen_id,ref_id,dialect_region,gen_text,gen_phoneme,gen_dialect,speaker_id,ref_text,sentence_id,gender,age,token_count
25_Zürich_9a9554dd-3ee4-4997-82e6-1d78e0ca3d7f,25,Zürich,"Letzte Woche hatten wir ein Meeting mit einem Manda-Ehekunden. Es war etwas herausfordernd. Da hatte ich sehr hohe Erwartungen, aber am Ende haben wir eine Lösung gefunden, die für beide Seiten funktioniert.",ɛ ʃ t l f ɛ h ɛ m a r s m eː t m ɪ t m aɪ n ə m ɛ ʒ ɔ x eː n t p ɛ ɛ s ɪ ʃ t ɛ p s ɔ s ɔ f eː a t a m p s ə d ɛ ɛ s h a f n r v ɛ t ə k ə k ɔ r t ɛ b r a ɛ n a n t eː m a r m z ɪ f ɛ n t ʊ f ɛ r b aː n t ə s iː t ʊ f ɔ l p o ts j oː t m a s ɪ ʃ t,Basel,9a9554dd-3ee4-4997-82e6-1d78e0ca3d7f,"Letzte Woche haben wir ein Meeting mit einem neuen Kunden gehabt. Es war etwas herausfordernd, da er sehr hohe Erwartungen hatte, aber am Ende haben wir eine Lösung gefunden, die für beide Seiten funktioniert. Es war ein guter Test für unsere Verhandlungskompetenzen.",ChatGPT,male,fourties,48
25_Basel_1cd99b41-8298-4180-aec6-bb65039c9ed7,25,Basel,"Letzte Woche hatten wir ein Meeting mit einem neuen Kunden. Es war schon etwas herausfordernd. Da hatten wir auch sehr hohe Erwartungen. Aber am Ende haben wir eine Lösung gefunden, die für beide Seiten funktioniert. Es war ein guter Test für unsere Verhandlungszeit.",l ɪ t ʃ uː x ə h a m ɔ l ə m iː t ɪ n k ɔ m ə d ɪ n ə n oɪ ə x uː n t ɪ s ɪ ʃ ʃ oː a b ɪ s uː z ʊ f ɔ ɾ t ʊ n t z iː d oː v ɑː z eː h uː x iː ɾ v ɑː ɾ t ə d ə k ɑː l ɑː b ɚ a m a n d iː h a m ʊ l uː s ɪ t f uː ŋ d ʊ v f ʊ ɾ b aɪ d iː s iː t ə f ʊ ŋ ts j ʊ n iː ɾ t iː ʃ ə k uː t ə t ɛ ʃ p s iː f ə ʊ z iː f ɛ ɾ h a n d ə s t,Basel,1cd99b41-8298-4180-aec6-bb65039c9ed7,"Letzte Woche haben wir ein Meeting mit einem neuen Kunden gehabt. Es war etwas herausfordernd, da er sehr hohe Erwartungen hatte, aber am Ende haben wir eine Lösung gefunden, die für beide Seiten funktioniert. Es war ein guter Test für unsere Verhandlungskompetenzen.",ChatGPT,male,twenties,48
25_Basel_fd72db57-c291-43e6-840e-92e06f83ae56,25,Basel,"Letzte Woche hatten wir ein Rating mit einem neuen Kunden. Es war etwas herausfordernd. Da hatten wir noch sehr hohe Erwartungen. Aber am Ende haben wir eine Lösung gefunden, die für beide Seiten funktioniert. Es war ein guter Test für unsere Kunden.",ɡ ɛ ʃ uː h ɛ iː k ɪ n m ɪ t m ɛ ɾ n oʊ ə x uː n k ɔ ə b z iː ʃ oː t b ɪ s ts uː f oː b ʊ n k z iː b ɑː t oː n ɔ z aɪ aʊ x eː v ɔ ɾ b ɪ d ə k ɑː d ɔ v ɑː l a m ɑː b ə n d iː h a m oː l uː z iː p f uː n d ə v oː f oː ɾ b aɪ l d iː z iː k t ə f ʊ ŋ ts j ʊ n iː ɾ ɪ n z ɪ ʃ h uː t ə p ɛ ʃ t z iː f y ɾ v ɪ s z iː f ə ɡ ʊ n z ɪ,Basel,fd72db57-c291-43e6-840e-92e06f83ae56,"Letzte Woche haben wir ein Meeting mit einem neuen Kunden gehabt. Es war etwas herausfordernd, da er sehr hohe Erwartungen hatte, aber am Ende haben wir eine Lösung gefunden, die für beide Seiten funktioniert. Es war ein guter Test für unsere Verhandlungskompetenzen.",ChatGPT,male,twenties,48
25_Zürich_4ee1811c-9884-4261-99cb-2f7346c8ea6e,25,Zürich,"Letzte Woche hatten wir ein Meeting mit einem neuen Kunden. Es war etwas herausfordernd, da hatten sie sehr hohe Erwartungen. Aber am Ende haben wir eine gefunden, die für beide Seiten funktioniert. Das war ein guter Test für unsere Verhandlungskompetenzen.",ɛ ʃ ə ç ɑː m ə n a s m iː t ɪ ŋ m ɪ d eː m n aʊ ə h ʊ m t ɛ æ s ɪ ʃ uː b ɪ s ʊ n s ə f oː t ɛ n ts iː d aː s iː h ø f yː v aɪ r t ə ɡ ə k ɛ t ɛ ɾ b r a m a n d iː h ɛ b ə r uː z iː k f ʊ d v ʊ ŋ f oː ɾ b aɪ d iː z iː t ə f ʊ ŋ x ts uː n iː ɾ t ə z ɪ ʃ ə ɡ uː t ə t eː ʃ k ts iː f uː l uː z iː f y h aɪ n ɪ l s k oː m p ə t a n ts ə n d ɛ,Basel,4ee1811c-9884-4261-99cb-2f7346c8ea6e,"Letzte Woche haben wir ein Meeting mit einem neuen Kunden gehabt. Es war etwas herausfordernd, da er sehr hohe Erwartungen hatte, aber am Ende haben wir eine Lösung gefunden, die für beide Seiten funktioniert. Es war ein guter Test für unsere Verhandlungskompetenzen.",ChatGPT,male,twenties,48
25_Ostschweiz_8d167b1c-7f89-4487-a0a9-2bbe08bf0b41,25,Ostschweiz,"Letzte Woche hatten wir ein Meeting mit einem neuen Kunden. Es war etwas herausforderndes, da es sehr hohe Erwartungen gab. Aber am Ende fanden wir eine Lösung, die für beide Seiten funktioniert. Es war ein guter Test für unsere Verhandlungskompetenzen.",j eː t z uː x ə m oː uː ɾ m ə n iː t ɪ n k ɑː m ɪ t d ɛ m aɪ n ə n oɪ h ʊ n d ɪ ʃ b ɪ s uː s ʊ f ɔ ɾ d ʊ ŋ k z iː d ɔ aʊ z eː h oː x v ɑː t ɪ d ɪ t ɾ aɪ h ə t aʊ b ɜ m ɛ n d iː m eː r ə l ø z ɪ k f uː m b f y ɾ b aɪ d iː z iː t ə f ʊ ŋ x ts j ʊ n iː ɾ t ʊ n t z iː ʒ iː n ɡ uː t ə t ɛ ʃ k z iː f oː z iː f oː h ɑː m d l ɪ k s k o m p ɪ t ɛ n ts ə,Basel,8d167b1c-7f89-4487-a0a9-2bbe08bf0b41,"Letzte Woche haben wir ein Meeting mit einem neuen Kunden gehabt. Es war etwas herausfordernd, da er sehr hohe Erwartungen hatte, aber am Ende haben wir eine Lösung gefunden, die für beide Seiten funktioniert. Es war ein guter Test für unsere Verhandlungskompetenzen.",ChatGPT,male,fourties,48
25_Innerschweiz_005039b8-898f-48d8-b7cc-8a16bd1055c8,25,Innerschweiz,"Letzte Woche hatten wir ein Meeting an einem neuen Kunden. Es war etwas herausfordernd, weil es sehr hohe Erwartungen hatte. Aber am Ende haben wir eine Lösung gefunden, die für beide Seiten funktioniert. Es war ein guter Test für unsere Verhandlungskompetenzen.",ʊ m d ɛ ʃ t v uː x ə h ɛ ə r ə s m iː d ɪ k ɑː ɔ m ɪ n ə n oɪ ə x ʊ n t v ɛ s ɪ z ɔ b ɪ s uː z ʊ f ɔ r d ʊ m k z iː d oː n s z eː r ø x iː r ɑː r t ɪ ɡ ə k aɪ t ɑː b ə r m a m d iː h ɛ m ə r ə n l ø z ɪ k f ʊ n d ə v uː f ə b h aɪ d iː z iː t ə f ʊ ŋ x ts j ʊ n iː t z ɪ n ɡ oː l t ə t ɛ ʃ ts iː f r oː z iː f r h a d ɪ k s k ɔ m p ɛ n ts ɪ k,Basel,005039b8-898f-48d8-b7cc-8a16bd1055c8,"Letzte Woche haben wir ein Meeting mit einem neuen Kunden gehabt. Es war etwas herausfordernd, da er sehr hohe Erwartungen hatte, aber am Ende haben wir eine Lösung gefunden, die für beide Seiten funktioniert. Es war ein guter Test für unsere Verhandlungskompetenzen.",ChatGPT,female,fourties,48
25_Basel_12fb73be-cf60-4794-befb-381682ccda9a,25,Basel,"Letzte Woche hatten wir ein Meeting mit einem neuen Kunden. Es war etwas herausfordernd, da hatten wir sehr hohe Erwartungen. Aber am Ende haben wir eine Lösung gefunden, die für beide Seiten funktioniert. Es war ein guter Test für unsere Verhandlungskompetenz.",l ɛ tʃ ʃ d iː v uː x ɑː h ɑː m ə ə ɛ s n iː d ɪ n ɔ m ɪ t k ɑː m ɪ t eː m ə n aʊ ə h ʊ n t k ɑː aɪ m z iː ʃ ə b iː s uː z ə f oː t ʊ n t k s iː d oː ts eː oː x iː ɾ v ɔ ɾ t ɪ ɡ ə k aɪ t ɔ b aʊ m a n d iː h a m ə r l yː z ɪ k f ʊ n d ə v oː f uː b aɪ d iː z iː t ə f ʊ ŋ k ts j ʊ n iː ɾ t a s k uː t ə t ɛ ʃ t ts ə y ʊ n z ə f ɑː l ɪ k s k ɔ m p ɪ t ɛ n ts,Basel,12fb73be-cf60-4794-befb-381682ccda9a,"Letzte Woche haben wir ein Meeting mit einem neuen Kunden gehabt. Es war etwas herausfordernd, da er sehr hohe Erwartungen hatte, aber am Ende haben wir eine Lösung gefunden, die für beide Seiten funktioniert. Es war ein guter Test für unsere Verhandlungskompetenzen.",ChatGPT,female,twenties,48
25_Ostschweiz_7f4b1ca8-c652-4056-96fb-f02e82182574,25,Ostschweiz,"Letzte Woche hatten wir ein Meeting mit einem neuen Kunden. Es war etwas herausfordernd, da man sehr hohe Erwartungen hatte. Aber am Ende haben wir eine Lösung gefunden, wofür beide Seiten funktionieren. Es war ein guter Test für unsere Verhandlungskompetenz.",d ɛ ɾ t ʃ t uː x ə v a v a s m ɪ t d eː n k a m ɪ t ə n ə n oʊ ə x uː n n t ɛ s ɪ s ø p ɪ s uː z ə f ɔ t ʊ t z iː d oː n ɔ z eː ɾ h oː x iː ɾ v a ɾ t ɪ ɡ ə k aɪ t ɑː b ə r a m eː n t eː m r ə l z ɪ k f ʊ ŋ d ə v oː f y ɾ b aɪ d iː s iː t ə f ʊ ŋ x ts j ʊ n iː ɾ ə n d ɛ s ɪ ʃ ə n k k uː ɾ t ə t ɛ ʃ k z iː f uː oː s ɪ f ɔ ɾ h a n t ɪ k s k ɔ m p ə t,Basel,7f4b1ca8-c652-4056-96fb-f02e82182574,"Letzte Woche haben wir ein Meeting mit einem neuen Kunden gehabt. Es war etwas herausfordernd, da er sehr hohe Erwartungen hatte, aber am Ende haben wir eine Lösung gefunden, die für beide Seiten funktioniert. Es war ein guter Test für unsere Verhandlungskompetenzen.",ChatGPT,female,thirties,48
25_Graubünden_6516567b-0d9b-4853-880c-d5f0327dd384,25,Graubünden,"Letzte Woche hatten wir ein Meeting mit einem neuen Kunden. Es war etwas herausfordernd, da er sehr hohe Erwartungen hatte. Aber am Ende haben wir eine Lösung gefunden, die für beide Seiten funktioniert. Es war ein guter Test für die Verhandlungskompetenz.",ɑː z ɔ l eː t uː x ə h ɛ m ə r ɪ s m iː t ɪ ə n m ɪ d e m n ə x uː n t ɛ k ɑː aɪ z ɪ ʃ b iː ts uː z ə f oː r d ʊ ŋ k z iː d oː ə s eː h oː x iː v ɑː t ɪ ɡ ə k ɑː h aɪ t ɑː b d ɜ m ɛ ɪ n d eː ɾ m ə r ɔ l ø s ɪ k f uː n d ə v f ʊ r b aɪ t ts iː t ə f ʊ ŋ x ts j ʊ n iː ɾ t z iː f ɛ ɡ uː d ɛ ʃ t z iː f y r d iː f ɛ r h aʊ n d ə s k ʊ,Basel,6516567b-0d9b-4853-880c-d5f0327dd384,"Letzte Woche haben wir ein Meeting mit einem neuen Kunden gehabt. Es war etwas herausfordernd, da er sehr hohe Erwartungen hatte, aber am Ende haben wir eine Lösung gefunden, die für beide Seiten funktioniert. Es war ein guter Test für unsere Verhandlungskompetenzen.",ChatGPT,male,fourties,48
25_Bern_0497b106-6644-42ce-b99e-57f9a6c7fc81,25,Bern,"Letzte Woche hatten wir ein Meeting mit einem neuen Kunden. Es war etwas herausfordernd, da er sehr hohe Erwartungen hatte. Aber am Ende haben wir eine Lösung gefunden, die für beide Seiten funktioniert. Es war ein guter Test für unsere Verhandlungskompetenzen.",l ɛ k ʃ t iː v uː x aɪ m ɪ d ɛ s m iː t ɪ m ɪ t ə n ə n aʊ ə h h uː t k ɑː z ɪ ʃ ə b ɪ s uː s oː v oː r t ə n k s iː d ɑː d ɛ s eː r h oː x iː r v ɔ r t ɪ ɡ ə h ɛ k ɔ ɑː b ə r m æ n d iː h aɪ m ɪ r ə l oː z ɪ k f ʊ d ə n oː f d aɪ iː t iː s iː t ə f ʊ m x ts oː m iː t ɔ d s ɪ ʃ ə ɡ uː t ə t ɛ ʃ k z iː f y d iː z iː f ɪ r h ɑː m l ɪ x s k o m b ə d a n ts ə k s iː,Basel,0497b106-6644-42ce-b99e-57f9a6c7fc81,"Letzte Woche haben wir ein Meeting mit einem neuen Kunden gehabt. Es war etwas herausfordernd, da er sehr hohe Erwartungen hatte, aber am Ende haben wir eine Lösung gefunden, die für beide Seiten funktioniert. Es war ein guter Test für unsere Verhandlungskompetenzen.",ChatGPT,male,sixties,48
25_Graubünden_ce50fa32-dbc4-4f72-bd5f-5128784a5abc,25,Graubünden,"Letzten Schluss hatten wir ein Meeting mit einem neuen Kunden. Es war schon etwas herausforderndes. Da hatten wir sehr hohe Erwartungen. Aber am Ende haben wir eine Lösung gefunden, die für beide Seiten funktioniert. Es war ein guter Test für unsere Verhandlungskompetenzen.",l ɛ t uː x aɪ m ə r ɛ s n iː t ɪ n k ɑː m ɪ t ə n ɛ n oɪ ə k ʊ n d ə z ɪ ʃ aʊ ə b i s uː s ʊ f ɔ r t l ɪ ŋ k s t z iː d ɔ eː r z eː r h oː x iː v ɔ t ɪ ɡ ə k ɔ f ʊ b r a m ɛ n d ɛ ɾ m ɪ r a l ø z ɪ k f ʊ n d ə v oː f y r b aɪ d ə z iː t ə f ʊ ŋ k ts j o n iː ɾ t a l z oː ts ɪ ʃ ə n k uː l t ə t ɛ ʃ k z iː f y r iː z iː f ɛ h a n d ɪ k s k ɔ m p e t ɛ n ts ɛ k z aɪ,Basel,ce50fa32-dbc4-4f72-bd5f-5128784a5abc,"Letzte Woche haben wir ein Meeting mit einem neuen Kunden gehabt. Es war etwas herausfordernd, da er sehr hohe Erwartungen hatte, aber am Ende haben wir eine Lösung gefunden, die für beide Seiten funktioniert. Es war ein guter Test für unsere Verhandlungskompetenzen.",ChatGPT,female,twenties,48
6_Zürich_ce8839ae-3b20-491c-8c33-cef08b4def6e,6,Zürich,"Ich habe gestern eine Yogastunde gesucht. Es war herausfordernd, aber auch spannend. Am Ende habe ich mich viel ausgelieferter und ruhiger gefühlt.",aʊ b æ ʃ t ə d ə j oː ɡ ɜ ʃ t uː m s uː t æ z ɪ ʃ h a l uː s uː f oː t ə n t k s iː h æ p ʊ r ɑː oː n iː b ɪ n ɪ ʃ p ɑː n ɪ n t s iː æ n a n d ɑː l ɪ ʃ ɪ s ɪ oː s k l ɪ f m ɪ k f ɪ l t ə n d r oː ɡ ə k f uː l t,Bern,ce8839ae-3b20-491c-8c33-cef08b4def6e,"Ich habe gestern eine Yoga-Stunde besucht. Es war herausfordernd, aber auch sehr entspannend. Am Ende fühlte ich mich viel ausgeglichener und ruhiger.",ChatGPT,male,sixties,26
6_Graubünden_d2f85a8f-7c45-48e3-a804-0b192f7f8ad6,6,Graubünden,"Und ich habe gestern eine Yogastunde besucht. Es war herausfordernd, aber auch sehr entspannend. Und am Ende habe ich mich viel ausgerechnet.",ʊ n d ɛ a m ɡ ɛ ʃ t ə r aɪ j oː ɡ ɜ ʃ t ʊ m d ə p z uː x t ɛ s ɪ uː z oː f ɔ r n ə n k z iː ɑː b ə r aʊ s iː l ɛ n t ʃ p ɑː n h ə n ʊ n d ɛ a m ɛ n d ə h a m ə n iː f iː l uː s k l eː x ə n ə r ʊ n,Basel,d2f85a8f-7c45-48e3-a804-0b192f7f8ad6,"Ich habe gestern eine Yoga-Stunde besucht. Es war herausfordernd, aber auch sehr entspannend. Am Ende fühlte ich mich viel ausgeglichener und ruhiger.",ChatGPT,male,twenties,26
6_Bern_ba118975-5963-4495-927a-a78d19dd98c1,6,Bern,"Ähm, ja, ja, ich möchte mir das Wort haben, nämlich das Wort Tumtas. Und ähm, ähm, entspannen und ähm, und ähm...",oː m j oː j oː n n iː t n ə v ɪ s uː t oː l ə n uː n ɪ f uː p p aʊ s ʌ n d ø n ɪ oː m a n t ʃ k oː m ə n ɔ n t f uː m ə n ɡ ə,Basel,ba118975-5963-4495-927a-a78d19dd98c1,"Ich habe gestern eine Yoga-Stunde besucht. Es war herausfordernd, aber auch sehr entspannend. Am Ende fühlte ich mich viel ausgeglichener und ruhiger.",ChatGPT,male,fourties,26
6_Bern_887b50f8-215b-4a1d-8f32-13516da6506f,6,Bern,"Ich habe gestern eine Yogastunde besucht. Es ist sehr herausfordernd, aber auch sehr erschütternd. Ich habe mich viel ausgerechter gefühlt und ruhiger gefühlt.",j ɑː r ə j ɑː ɡ ɛ ʃ t ə n e j oː k ɔ ʃ t u m p ts uː ɡ ʌ x t ə ɔ z oː aɪ n s ʒ iː ʒ ɛ l b s f ɔ r t ə l t z iː ɑː b r ɔ l m ɛ n s eː r e tʃ i n ts iː ʊ n d a l ɛ d ɑː a m iː f eː uː s t eː f n ə k ts iː l d r uː b ɪ k f y l t,Basel,887b50f8-215b-4a1d-8f32-13516da6506f,"Ich habe gestern eine Yoga-Stunde besucht. Es war herausfordernd, aber auch sehr entspannend. Am Ende fühlte ich mich viel ausgeglichener und ruhiger.",ChatGPT,female,sixties,26
6_Zürich_9a9554dd-3ee4-4997-82e6-1d78e0ca3d7f,6,Zürich,Ich hatte gestern eine Yogastunde. Es war sehr entspannend. Ich habe mich viel ausgerechnet.,ɪ f t ɪ ʃ t ə r h aɪ æ ʃ p n æ n t æ æ m ɪ s l æ f t s iː ɛ z ɪ ʃ b æ m t ɛ s ɛ t ə n p s iː h ɛ ð ə r b æ s iː ɪ n t æ d ə n t æ n b æ ɪ p ɛ n i v eː s uː æ n s k ɹ ɪ ʃ n æ m uː t ə,Bern,9a9554dd-3ee4-4997-82e6-1d78e0ca3d7f,"Ich habe gestern eine Yoga-Stunde besucht. Es war herausfordernd, aber auch sehr entspannend. Am Ende fühlte ich mich viel ausgeglichener und ruhiger.",ChatGPT,male,fourties,26
6_Graubünden_6516567b-0d9b-4853-880c-d5f0327dd384,6,Graubünden,"Ich habe gestern eine Yogastunde gesucht. Es war herausfordernd, aber auch sehr entspannend. Ich habe mich sehr ausgerechnet und ruhiger gefühlt.",ʊ n t ə j aʊ iː h aʊ m d eː ʃ t ɪ r h j oː ɡ ɜ ʃ t uː m ts uː t ɑː z oː z ɪ ʃ ʊ m z uː f oː r t ɪ m p ts iː t oː b r aʊ z eː r ə n ʃ p ɑː n ə n t ɛ eː ɜ r ɑː n ɪ m ts iː l s k l eː f ɪ ə k f y t ʊ n r uː t ɪ k f y l l t,Basel,6516567b-0d9b-4853-880c-d5f0327dd384,"Ich habe gestern eine Yoga-Stunde besucht. Es war herausfordernd, aber auch sehr entspannend. Am Ende fühlte ich mich viel ausgeglichener und ruhiger.",ChatGPT,male,fourties,26
6_Basel_12fb73be-cf60-4794-befb-381682ccda9a,6,Basel,"Ich habe gestern eine Yogastunde besucht. Es war ausfordernd, aber auch sehr entspannend. Am Ende habe ich mich viel ausgleichen und ruhig gemacht.",eː ʃ t r ə j oː ɡ ɾ ʃ t ʊ m p ts z uː x t z ɪ ç uː s f oː d ə n k ts ɪ b r aɪ z eː h ə ɛ n ʃ p ɑː n ə n t k z ɪ p t aɪ m ʊ m a n b iː h ɑː n ɪ ç m ɪ f ɪ l uː s k l ɪ x n oː ʊ n t h uː ɪ k oː ʊ n ɡ eː,Basel,12fb73be-cf60-4794-befb-381682ccda9a,"Ich habe gestern eine Yoga-Stunde besucht. Es war herausfordernd, aber auch sehr entspannend. Am Ende fühlte ich mich viel ausgeglichener und ruhiger.",ChatGPT,female,twenties,26
6_Basel_fd72db57-c291-43e6-840e-92e06f83ae56,6,Basel,"Ich habe ja eigentlich den nächsten Tag eine Yogastunde besucht. Es ist herausfordernd, aber auch sehr entspannend. Am Ende habe ich viel ausgeliehen.",ə aɪ v ɪ n z ɪ ç t ɪ b ɛ ʃ t oː eː oː b ɜ ʃ t ʊ m d p z uː a x t v a n t oː ɔ ɛ s ɪ s uː m ts uː f oː r ʊ ts iː h aʊ v ɑː f s eː r ʊ n ʃ p ɔ n ə n z iː f ɛ f ɛ n t ɜ m ɑː m d iː f iː l ʊ s t l iː x n ʊ,Basel,fd72db57-c291-43e6-840e-92e06f83ae56,"Ich habe gestern eine Yoga-Stunde besucht. Es war herausfordernd, aber auch sehr entspannend. Am Ende fühlte ich mich viel ausgeglichener und ruhiger.",ChatGPT,male,twenties,26
6_Wallis_0b890339-031a-43ef-bc2e-5e8b5ac5e613,6,Wallis,"Ich habe es dieser Yogastunde gesucht. Es war herausfordernd, aber auch sehr spannend. Am Ende fühlte es mich viel riesiger und ruhiger.",ɪ x a s d ɛ z ə r j oː ɡ ʃ t u n t ə s oː x a z ɛ z ɪ s ɪ ʃ eː j ɔ h ɛ r uː s f ɔ r d ə n k ts iː a b r a ts eː r ə n ʃ p ɔ n d ə n ts a m eː v ə n d ɛ ɪ ʃ m iː f iː l l b iː z ə ɡ l ɪ x n ʊ m d r uː iː ɡ ə r ɛ f y t ʊ n t,Basel,0b890339-031a-43ef-bc2e-5e8b5ac5e613,"Ich habe gestern eine Yoga-Stunde besucht. Es war herausfordernd, aber auch sehr entspannend. Am Ende fühlte ich mich viel ausgeglichener und ruhiger.",ChatGPT,female,thirties,26
6_Basel_8800b4de-fa22-4fdc-9f29-457c4010fd57,6,Basel,Ich habe mich viel ausgeliehener gefühlt und ruhiger.,ɛ ʃ t ɔ j oː ɡ ɾ ʃ t ʊ m p s uː x t ə d a s iː iː ʃ uː s ə f ɔ t ʊ n k z eː ɾ b r aʊ z eː ɾ ʊ n t ʃ p ɔ m ə n t ɔ m ɛ a n d iː h ɑː r ə ɪ x m ɪ x f iː l uː s k l ɪ x ə n m ɔ k f iː t ʊ n t uː ɡ ə,Basel,8800b4de-fa22-4fdc-9f29-457c4010fd57,"Ich habe gestern eine Yoga-Stunde besucht. Es war herausfordernd, aber auch sehr entspannend. Am Ende fühlte ich mich viel ausgeglichener und ruhiger.",ChatGPT,female,fourties,26
6_Ostschweiz_72911186-8b0e-4c0b-af3d-4d8765072930,6,Ostschweiz,"Ich habe mich für eine Yoga-Stunde gesucht. Es war unerfordert, aber auch sehr entspannend. Ich habe mich dabei gefühlt. Und ich habe das jetzt seit 25 Jahren erhoben.",oː l ɪ ɡ ɜ ɪ ʃ t ɛ n z ɪ n ʃ ə j oː ə ʃ t ɪ p ts uː x t ʊ n t ɪ ʃ uː n z ɪ f oː t ə n z iː ɔ b r aʊ z iː r ə n ʃ p a n ə n t æ m aʊ m aɪ n d iː f l ʊ d b ø ɡ ə v eː t ɔ s t ɪ s z ɪ t aʊ ts uː ɡ z iː t t f oː m uː ɪ ɡ ə k ʊ,Basel,72911186-8b0e-4c0b-af3d-4d8765072930,"Ich habe gestern eine Yoga-Stunde besucht. Es war herausfordernd, aber auch sehr entspannend. Am Ende fühlte ich mich viel ausgeglichener und ruhiger.",ChatGPT,male,twenties,26
6_Innerschweiz_72725555-9e5d-436a-b311-25048bc0c594,6,Innerschweiz,"Ja, ich habe gestern eine Yogastunde besucht. Es war herausfordernd, aber auch sehr entspannt. Es war viel ausgerechter und ruhiger.",ɑː m iː h a iː ɑː ɡ ɛ ʃ t ə r n iː j oː ɡ ɜ ʃ t uː m t p z uː x t z ɪ ç uː s ə f ɔ r t ə n ə n k z iː ɑː b ə r z eː r ɛ n t ʃ p a m t z iː aɪ s m ɪ f ɪ r uː s ɡ r ɪ x ə n r ʊ n t uː ɡ r k f iː ʊ m,Basel,72725555-9e5d-436a-b311-25048bc0c594,"Ich habe gestern eine Yoga-Stunde besucht. Es war herausfordernd, aber auch sehr entspannend. Am Ende fühlte ich mich viel ausgeglichener und ruhiger.",ChatGPT,female,fourties,26
6_Bern_2a4acb33-759e-411f-bbd0-2470080758fb,6,Bern,"Ich habe gestern einen Yoga-Stuhl besucht. Es war herausfordernd, aber auch sehr entspannend. Am Ende habe ich mich viel ausgewachsener gefühlt und ruhiger.",ø t eː ɛ ɾ v ɑː d oː ç iː oː ɡ ə ʃ t p z uː x t z iː ʃ n ɛ l ʊ m z iː f oː t ə n z iː ɾ v l oː s eː ɪ m ʃ p ɔ n ə n d ɔ f ɛ b ø ɛ ɾ v ɑː d iː aɪ n ə f eː uː uː s k l ɪ x ə n ə k f l uː t t ʊ n t t v uː l d ɪ r oː,Basel,2a4acb33-759e-411f-bbd0-2470080758fb,"Ich habe gestern eine Yoga-Stunde besucht. Es war herausfordernd, aber auch sehr entspannend. Am Ende fühlte ich mich viel ausgeglichener und ruhiger.",ChatGPT,male,twenties,26
6_Basel_1cd99b41-8298-4180-aec6-bb65039c9ed7,6,Basel,"Ich habe gestern eine Yogastunde besucht. Es war sehr herausfordernd, aber auch sehr entspannend. Am Ende habe ich mich viel ausgleichender und ruhiger gefühlt.",ʃ oː ɡ oː b ɪ ʃ t ə d ɪ j uː ɡ ɜ ʃ t uː m d ts uː x t ə n t ɪ ɪ ʃ v eː r ə n s f oː d ʊ m k z iː ɔ b ɔ s eː r ə n ʃ p ɔ n ə n t ʊ n z oː n t ɔ m a n d iː ɑː n ɪ ç t n ɪ ç f iː l uː s p iː x n ʊ k f y l t ə n t ʊ n t h uː l ɡ ə k f y l t ʊ n t iː ʃ a l oː n,Basel,1cd99b41-8298-4180-aec6-bb65039c9ed7,"Ich habe gestern eine Yoga-Stunde besucht. Es war herausfordernd, aber auch sehr entspannend. Am Ende fühlte ich mich viel ausgeglichener und ruhiger.",ChatGPT,male,twenties,26
6_Innerschweiz_aa7d9d2c-90d3-41f9-a92e-f07b93765f8b,6,Innerschweiz,"Ich habe gestern eine Yoga-Stunde besucht und es war etwas verfordernd, aber auch sehr entspannend.",dʒ a r iː a p ɛ ʃ t ə r ts a r j oː k ʃ t ʊ m p z uː x t ʊ n t ɛ s ɛ l f s t ə f ɔ t ə n k z iː ɑː b ə r aʊ a s eː r ɪ n ʃ p a m ə n k z iː ə ɔ t n n a a m t a iː f iː l uː ts,Basel,aa7d9d2c-90d3-41f9-a92e-f07b93765f8b,"Ich habe gestern eine Yoga-Stunde besucht. Es war herausfordernd, aber auch sehr entspannend. Am Ende fühlte ich mich viel ausgeglichener und ruhiger.",ChatGPT,female,twenties,26
6_Wallis_fb1b67be-8d8f-47bb-b15c-ee1138f0d4ac,6,Wallis,"Ich war, als ich den Jogastund besucht habe, herausfordernd, aber auch sehr entspannt. Am Ende habe ich viel ausgeglichener gefühlt.",eː r ə n aɪ n a ɪ ɪ n ɔ r a s iː p ɡ a s t ə d ə n j oː ɡ ɜ ʃ t u m t ts uː a x t h a r uː s f oː r d ə l ə n t k z iː a m m aʊ p ə r aʊ s eː r ə n ʃ p ɔ m n ə t a m a n d eː ɪ ç v ɪ l ɪ s ɡ ə ɡ eː x ə n a t f y,Basel,fb1b67be-8d8f-47bb-b15c-ee1138f0d4ac,"Ich habe gestern eine Yoga-Stunde besucht. Es war herausfordernd, aber auch sehr entspannend. Am Ende fühlte ich mich viel ausgeglichener und ruhiger.",ChatGPT,female,twenties,26
