name,speaker_id,dialect,sample_id,text,gender,snr,c50,utterance_pitch_mean,utterance_pitch_std,speaking_rate,phonemes,stoi,si-sdr,pesq,pitch,speaking_rate_cls,noise,reverberation,speech_monotony,sdr_noise,pesq_speech_quality,quality
Basel_9fb6c68686da7417f7f68835ab080ec6c2b8cae8c43b3262c42fbd753da73e6d,fd72db57-c291-43e6-840e-92e06f83ae56,Basel,9fb6c68686da7417f7f68835ab080ec6c2b8cae8c43b3262c42fbd753da73e6d,"Den letzten Vergleich möchte ich bei 'Kultur, Sport und Freizeit' aufzeigen.",male,37.2299919128418,15.96528148651123,102.14361572265624,38.30846786499024,4.250151791135398,"dɛn    ɪtʃ  ', spɔɹt ʌnd ' .",0.9682342410087584,18.94193649291992,3.1504006385803223,very low pitch,slightly slowly,moderate ambient sound,quite roomy sounding,quite monotone,almost no noise,moderate speech quality,Average
Basel_aad82ac05c9f912fd93a320c6e74c9877814cfc3973c129d35471c389cca28d4,fd72db57-c291-43e6-840e-92e06f83ae56,Basel,aad82ac05c9f912fd93a320c6e74c9877814cfc3973c129d35471c389cca28d4,Die Chancen für den M2 könnten besser kaum sein.,male,48.81889724731445,10.57160758972168,120.67474365234376,15.198487281799316,5.333333333333333,daɪ   dɛn   bɛsɜ˞  saɪn.,0.9410675168037416,17.492935180664062,2.159550189971924,very low pitch,moderate speed,slightly clear,very roomy sounding,very monotone,almost no noise,bad speech quality,Average
Basel_ad7ebc46e150b143cf04f9033c7ea5b764e6cc26bcbcbb301e330573e2851b62,fd72db57-c291-43e6-840e-92e06f83ae56,Basel,ad7ebc46e150b143cf04f9033c7ea5b764e6cc26bcbcbb301e330573e2851b62,Zum Ressort gibt es keine Wortmeldungen und Anträge.,male,39.89547348022461,13.19989013671875,119.7084503173828,15.701115608215332,2.935862691960253,   ɛs   ʌnd .,0.955255091190338,15.606109619140623,2.4896433353424072,very low pitch,quite slowly,moderate ambient sound,quite roomy sounding,very monotone,slightly noisy,slightly bad speech quality,Average
Basel_af2250109c2b9548057728358f4687510eb1ce3bda128307d5783fbd364e60c3,fd72db57-c291-43e6-840e-92e06f83ae56,Basel,af2250109c2b9548057728358f4687510eb1ce3bda128307d5783fbd364e60c3,Beim § 6 gibt es einen neuen Antrag der SP.,male,50.32990264892578,16.85940933227539,100.36060333251952,25.614370346069336,3.831417624521073,baɪm §   ɛs    dɜ˞ .,0.9384734630584716,16.278514862060547,2.7324094772338867,very low pitch,slightly slowly,slightly clear,quite roomy sounding,very monotone,slightly noisy,moderate speech quality,Average
Bern_03748945e65b129d73c14e7a4716a2b9c347259201167028ef94cedd1b4ba21f,24f85b05-10f3-49f3-bfd0-273120e750cb,Bern,03748945e65b129d73c14e7a4716a2b9c347259201167028ef94cedd1b4ba21f,Für die letzte Sitzung musste sich Martina Niggli kurzfristig abmelden.,male,64.8306655883789,26.04080581665039,107.2177734375,24.048246383666992,3.121098626716604, daɪ     mɑɹtinʌ   .,0.9600077271461488,20.761966705322266,2.2771568298339844,slightly high pitch,quite slowly,quite clear,slightly roomy sounding,very monotone,almost no noise,slightly bad speech quality,Average
Bern_080815729cb9ca3bda650272b1e147006bab7af42f10dace8d09423ea46d808c,24f85b05-10f3-49f3-bfd0-273120e750cb,Bern,080815729cb9ca3bda650272b1e147006bab7af42f10dace8d09423ea46d808c,Das wird mit der Vergabe der Stelle 'Leiter Animationen' deutlich.,male,61.609901428222656,21.637460708618164,137.47413635253906,54.37714767456055,6.117724867724868,dæs  ɛmaɪti dɜ˞  dɜ˞ stɛl 'laɪtɜ˞ ' .,0.9776067733764648,19.80382537841797,2.414879322052002,slightly high pitch,moderate speed,quite clear,slightly roomy sounding,quite monotone,almost no noise,slightly bad speech quality,Average
Bern_085ae555a5c1b211043312c732a51396e6e21a349709b4a309b4fe2fc7c56b25,24f85b05-10f3-49f3-bfd0-273120e750cb,Bern,085ae555a5c1b211043312c732a51396e6e21a349709b4a309b4fe2fc7c56b25,Auch der SC Bern erlitt eine Heimniederlage.,male,53.28467559814453,19.051315307617188,194.69273376464844,165.71200561523438,3.497942386831276,ɔtʃ dɜ˞  bɜ˞n   .,0.9780327081680298,21.416837692260746,3.0113816261291504,slightly high pitch,slightly slowly,slightly clear,quite roomy sounding,quite expressive,almost no noise,moderate speech quality,Average
Bern_09052a069494ba668cf34fd5a81412e5ce4f181fafb6cb8ec4c153402ebdaa83,24f85b05-10f3-49f3-bfd0-273120e750cb,Bern,09052a069494ba668cf34fd5a81412e5ce4f181fafb6cb8ec4c153402ebdaa83,Der Planungsbericht vom 7. Mai 2018 ist gemäss Beschluss zu ergänzen.,male,60.01531982421875,24.39703941345215,115.07518005371094,27.94555282592773,2.5,dɜ˞   . maɪ      .,0.9634639620780944,15.583374977111816,2.1893632411956787,slightly high pitch,quite slowly,quite clear,slightly roomy sounding,very monotone,slightly noisy,slightly bad speech quality,Average
Bern_099b84227cd240ed97bd9058314ace931d7d38f81662c9911c722e942fa4ec44,24f85b05-10f3-49f3-bfd0-273120e750cb,Bern,099b84227cd240ed97bd9058314ace931d7d38f81662c9911c722e942fa4ec44,Auch in der SVP wurde kontrovers diskutiert.,male,62.143436431884766,27.26913452148437,113.19792175292967,19.09870147705078,3.156565656565657,ɔtʃ ɪn dɜ˞ svipi   .,0.9384121894836426,19.663864135742188,2.3980956077575684,slightly high pitch,quite slowly,quite clear,slightly roomy sounding,very monotone,almost no noise,slightly bad speech quality,Average
Bern_4cc5b2314eca8259ada74a4756deb6c794890b4222a5f7b13011cd10f9abddc2,2a4acb33-759e-411f-bbd0-2470080758fb,Bern,4cc5b2314eca8259ada74a4756deb6c794890b4222a5f7b13011cd10f9abddc2,Von einem modernen sachlichen Styling sprachen die Journalisten beim Innenraum.,male,44.27734375,18.80745506286621,114.68708038330078,15.676520347595217,3.75,vɔn    staɪlɪŋ  daɪ  baɪm .,0.9826885461807252,22.826831817626957,3.6174607276916495,quite low pitch,slightly slowly,moderate ambient sound,quite roomy sounding,very monotone,almost no noise,great speech quality,Good
Bern_7bb2818c3dea35aec9854ce4a71c3278a8e1f64c81e95fde3a5bc25f85b3f78f,2a4acb33-759e-411f-bbd0-2470080758fb,Bern,7bb2818c3dea35aec9854ce4a71c3278a8e1f64c81e95fde3a5bc25f85b3f78f,Ich habe mir den Montag vorgenommen.,male,60.95590591430664,18.7372989654541,114.42584228515624,17.104623794555664,5.028735632183908,ɪtʃ  mɪɹ dɛn mʌntæɡ .,0.9488481283187866,23.850717544555664,3.754195213317871,quite low pitch,moderate speed,quite clear,quite roomy sounding,very monotone,almost no noise,great speech quality,Good
Bern_8d956656ce80e164c9b8619395274ef3957d985d43072ce9c484c840017032ed,2a4acb33-759e-411f-bbd0-2470080758fb,Bern,8d956656ce80e164c9b8619395274ef3957d985d43072ce9c484c840017032ed,Das ist aktuell eine grosse Debatte.,male,53.66379928588867,20.21002960205078,111.43504333496094,14.235398292541504,3.060263653483992,dæs    ɡɹɑs .,0.9589959383010864,23.2015323638916,3.6033568382263184,quite low pitch,quite slowly,slightly clear,quite roomy sounding,very monotone,almost no noise,great speech quality,Good
Bern_0a0ea869b651486c0c11d1e81eb9626e01de0984c3c8c8aea9649a1a9c711af9,2a4acb33-759e-411f-bbd0-2470080758fb,Bern,0a0ea869b651486c0c11d1e81eb9626e01de0984c3c8c8aea9649a1a9c711af9,"Das ist auch die Praxis, die bisher angewendet wurde.",male,51.462921142578125,19.49281311035156,110.2726058959961,17.598670959472656,6.381381381381381,"dæs  ɔtʃ daɪ pɹæksɪs, daɪ bɪʃɜ˞  .",0.9222140312194824,13.459816932678224,2.743317127227783,quite low pitch,slightly fast,slightly clear,quite roomy sounding,very monotone,slightly noisy,moderate speech quality,Average
Bern_0a3cfba1434a4cde56cf0d703800963e7eed67ea3ba41c0773dff7c201b01844,2a4acb33-759e-411f-bbd0-2470080758fb,Bern,0a3cfba1434a4cde56cf0d703800963e7eed67ea3ba41c0773dff7c201b01844,Als erstes werden wir über allfällige Rückweisungsanträge abstimmen.,male,59.97352600097656,20.471303939819336,108.89928436279295,25.87195205688477,2.6234567901234565,ælz  wɜ˞dʌn     .,0.961107075214386,14.007793426513672,2.948333740234375,quite low pitch,quite slowly,quite clear,slightly roomy sounding,very monotone,slightly noisy,moderate speech quality,Average
Wallis_33b164767c75d00832bdb6d731ba342229ffb7167ba560794b66c354ea2702d3,50e4a935-c887-4c38-aff2-6286aab725d1,Wallis,33b164767c75d00832bdb6d731ba342229ffb7167ba560794b66c354ea2702d3,Der Horizont bewegt sich quer auf mich zu.,female,57.41451644897461,58.153541564941406,195.1462860107422,24.653764724731445,3.687315634218289,dɜ˞      mɪtʃ .,0.9718945026397704,26.189340591430664,3.5378875732421875,moderate pitch,slightly slowly,quite clear,very confined sounding,very monotone,very clear,great speech quality,Good
Wallis_35dd684d6f4802ad276203208d722ff593e8b0ecb6bd1efb472ee83ea676c41a,50e4a935-c887-4c38-aff2-6286aab725d1,Wallis,35dd684d6f4802ad276203208d722ff593e8b0ecb6bd1efb472ee83ea676c41a,Diese Regelung gilt erst seit dem 1. August.,female,66.55947875976562,20.07085227966309,195.9010009765625,25.72028160095215,4.504504504504505,  ɡɪlt    . ɑɡʌst.,0.9868252873420716,26.731258392333984,3.805948495864868,moderate pitch,slightly slowly,quite clear,quite roomy sounding,very monotone,very clear,wonderful speech quality,Good
Wallis_437dc9db2c17aa7a5c73754d751f20cf5a24f1b53bc0c6a7cffb55991a9fdc32,50e4a935-c887-4c38-aff2-6286aab725d1,Wallis,437dc9db2c17aa7a5c73754d751f20cf5a24f1b53bc0c6a7cffb55991a9fdc32,Das zeigt eine Studie von Psychologen aus 44 Ländern.,female,51.935882568359375,18.20026206970215,195.7887115478516,28.248003005981445,3.333333333333333,dæs    vɔn  aʊz  .,0.9754161238670348,25.815732955932617,3.513772487640381,moderate pitch,slightly slowly,slightly clear,quite roomy sounding,very monotone,very clear,great speech quality,Good
Wallis_4b3a3bdba5eb9ae2178b0ea3e017126afba12318b6467889315dd2a7a6b85f0a,50e4a935-c887-4c38-aff2-6286aab725d1,Wallis,4b3a3bdba5eb9ae2178b0ea3e017126afba12318b6467889315dd2a7a6b85f0a,Während den Diskussionen konnte diese aber aus dem Weg geräumt werden.,female,49.58002853393555,19.18525505065918,203.9447326660156,14.63253402709961,5.363984674329502, dɛn    eɪbɜ˞ aʊz    wɜ˞dʌn.,0.9767032265663148,24.68320655822754,3.5635151863098145,moderate pitch,moderate speed,slightly clear,quite roomy sounding,very monotone,almost no noise,great speech quality,Good
Wallis_4d59f6bcd2ae6d8ca818d9e87c73213ed3d8803c37cb449fe40bdb95f8066389,50e4a935-c887-4c38-aff2-6286aab725d1,Wallis,4d59f6bcd2ae6d8ca818d9e87c73213ed3d8803c37cb449fe40bdb95f8066389,Der Antrag der Fiko wird nun dem Antrag der CVP gegenübergestellt.,female,61.048282623291016,23.90113067626953,206.4053192138672,19.992340087890625,3.736192332683561,dɜ˞  dɜ˞   nʌn   dɜ˞  .,0.9837717413902284,26.01467704772949,3.5119004249572754,moderate pitch,slightly slowly,quite clear,slightly roomy sounding,very monotone,very clear,great speech quality,Good
Innerschweiz_03b8c0f5109dd1af2ab2d438c1a29bd3d62d91474fcfdfeb36ed55d570486701,aa7d9d2c-90d3-41f9-a92e-f07b93765f8b,Innerschweiz,03b8c0f5109dd1af2ab2d438c1a29bd3d62d91474fcfdfeb36ed55d570486701,Die Verwaltung hat aufgrund von Personalvakanzen und nicht durchgeführter Arbeiten gespart.,female,50.72061920166016,59.63019943237305,174.69351196289062,67.41328430175781,3.259637188208617,daɪ  hæt  vɔn  ʌnd    .,0.9855542182922364,25.76457405090332,3.643157958984375,moderate pitch,quite slowly,slightly clear,very confined sounding,slightly monotone,very clear,great speech quality,Good
Innerschweiz_680c0be957cb14cdc03843282acdc2d54972e9ef1a439d071d365864a50b1746,aa7d9d2c-90d3-41f9-a92e-f07b93765f8b,Innerschweiz,680c0be957cb14cdc03843282acdc2d54972e9ef1a439d071d365864a50b1746,Nur in drei Jahren zuvor war es milder.,female,53.8764533996582,46.78712844848633,191.8842620849609,39.541351318359375,5.986590038314176,nʊɹ ɪn    wɔɹ ɛs maɪldɜ˞.,0.9858173727989196,28.111629486083984,3.745452404022217,moderate pitch,moderate speed,slightly clear,quite confined sounding,quite monotone,very clear,great speech quality,Good
Innerschweiz_6ad0c5f574ff25163a17227c7a7b71a6fc9b4560d004d5ee5d41460206f4d84b,aa7d9d2c-90d3-41f9-a92e-f07b93765f8b,Innerschweiz,6ad0c5f574ff25163a17227c7a7b71a6fc9b4560d004d5ee5d41460206f4d84b,Der Verleger ist über das Einschreiten der Behörden enttäuscht.,female,51.368595123291016,59.238037109375,209.94985961914065,40.03095245361328,4.980842911877395,dɜ˞ vɜ˞lʌɡɜ˞   dæs  dɜ˞  .,0.9976646900177002,29.23677444458008,3.9606759548187256,moderate pitch,moderate speed,slightly clear,very confined sounding,quite monotone,very clear,wonderful speech quality,Good
Innerschweiz_6c71a34dd348c1166ea4218dbc4d356884549506fa93c81020b1641a86483beb,aa7d9d2c-90d3-41f9-a92e-f07b93765f8b,Innerschweiz,6c71a34dd348c1166ea4218dbc4d356884549506fa93c81020b1641a86483beb,Jamie Oliver ist auf einem Kreuzzug.,female,57.40346145629883,59.27227783203125,207.43605041503903,61.2109375,3.968253968253969,dʒeɪmi ɑlʌvɜ˞    .,0.9727891683578492,26.672853469848636,3.763702154159546,moderate pitch,slightly slowly,quite clear,very confined sounding,quite monotone,very clear,great speech quality,Good
Innerschweiz_70e159d7899b49c4b9b6c32ed46e1cfc4379728e8d74f461578c9308d285cc12,aa7d9d2c-90d3-41f9-a92e-f07b93765f8b,Innerschweiz,70e159d7899b49c4b9b6c32ed46e1cfc4379728e8d74f461578c9308d285cc12,Und für das müssen nicht sieben Jahre lang Abklärungen gemacht werden.,female,53.60015869140625,58.632301330566406,203.9012908935547,31.45330810546875,5.555555555555555,ʌnd  dæs   sibʌn  læŋ   wɜ˞dʌn.,0.9652729630470276,21.77593421936035,3.6650619506835938,moderate pitch,moderate speed,slightly clear,very confined sounding,very monotone,almost no noise,great speech quality,Good
Ostschweiz_7b60c8b5f914f6bbfa71375f0b84dbb7ea8f9cf9079ee75613606a8aabde0adb,7f4b1ca8-c652-4056-96fb-f02e82182574,Ostschweiz,7b60c8b5f914f6bbfa71375f0b84dbb7ea8f9cf9079ee75613606a8aabde0adb,Auch VW stellt sein Programm daher verstärkt auf SUV um.,female,58.51595687866211,30.402006149291992,170.69830322265625,54.43944549560547,4.048017867113344,ɔtʃ   saɪn  dɑɜ˞   ɛsjuvi ʌm.,0.9931532144546508,27.69947052001953,3.5032341480255127,moderate pitch,slightly slowly,quite clear,moderate reverberation,quite monotone,very clear,great speech quality,Good
Ostschweiz_0065ad971ed5150e8a6ab94b7abc3b4408f38075b3af999a347ae8aadadc512f,7f4b1ca8-c652-4056-96fb-f02e82182574,Ostschweiz,0065ad971ed5150e8a6ab94b7abc3b4408f38075b3af999a347ae8aadadc512f,Das Knowhow der Stadt ist in diesem Bereich sehr gross.,female,49.011260986328125,30.768404006958008,187.06326293945312,28.393085479736328,4.977520873474631,dæs  dɜ˞ stædt  ɪn   sɛɹ ɡɹoʊs.,0.9739383459091188,25.67873764038086,2.9465699195861816,moderate pitch,moderate speed,slightly clear,moderate reverberation,very monotone,very clear,moderate speech quality,Average
Ostschweiz_00f80ba1b840196ab86abdfcec84ddbe455c7fab74ef04583eeca646e4f1a66e,7f4b1ca8-c652-4056-96fb-f02e82182574,Ostschweiz,00f80ba1b840196ab86abdfcec84ddbe455c7fab74ef04583eeca646e4f1a66e,"Es spielt keine Rolle, welche Meinung wir zu diesem Sachgeschäft vertreten.",female,55.8189697265625,31.62693977355957,162.79319763183594,49.64461898803711,2.7472527472527477,"ɛs   ɹoʊl,       .",0.9799006581306458,20.186702728271484,3.26073694229126,moderate pitch,quite slowly,slightly clear,moderate reverberation,quite monotone,almost no noise,great speech quality,Average
Ostschweiz_064dbdb71df93a71d2d3ed1583c2ccdaf3df973ebecb8f68bdee222ca3821d3e,7f4b1ca8-c652-4056-96fb-f02e82182574,Ostschweiz,064dbdb71df93a71d2d3ed1583c2ccdaf3df973ebecb8f68bdee222ca3821d3e,Vorgeschlagen ist Stefan Zubler.,female,49.69893646240234,42.4835319519043,201.75701904296875,57.90468597412109,2.57201646090535,  stɛfɑn .,0.9902385473251344,25.66080093383789,3.634624481201172,moderate pitch,quite slowly,slightly clear,slightly confined sounding,quite monotone,very clear,great speech quality,Average
Ostschweiz_076b74e8bc7a7181e03cca290ddb9f0d797ef78765b2f54d5ee0fe5ea0b4db4a,7f4b1ca8-c652-4056-96fb-f02e82182574,Ostschweiz,076b74e8bc7a7181e03cca290ddb9f0d797ef78765b2f54d5ee0fe5ea0b4db4a,"Sie ist noch jung, aber der Zeitpunkt ist gut und richtig.",female,44.12604522705078,24.893320083618164,195.96861267089844,37.05860900878906,5.51994301994302,"si   jʊŋ, eɪbɜ˞ dɜ˞   ɡʌt ʌnd .",0.9752109050750732,19.32613182067871,2.7555127143859863,moderate pitch,moderate speed,moderate ambient sound,slightly roomy sounding,quite monotone,almost no noise,moderate speech quality,Average
Graubünden_b79e60833ac184e3ecb8a733c259290d7ce314dbe023dc354ab44aac913b39c2,6516567b-0d9b-4853-880c-d5f0327dd384,Graubünden,b79e60833ac184e3ecb8a733c259290d7ce314dbe023dc354ab44aac913b39c2,Abbott lobte die Polizei für ihren Einsatz.,male,46.61656188964844,48.31968307495117,79.05042266845703,13.123909950256348,3.08641975308642,æbʌt  daɪ    .,0.9918527007102966,28.740737915039062,3.5512890815734863,very low pitch,quite slowly,moderate ambient sound,quite confined sounding,very monotone,very clear,great speech quality,Good
Graubünden_bca8641e7cae3e8bb920b8718f8d34b24511522a44aa0979290b36132cefae01,6516567b-0d9b-4853-880c-d5f0327dd384,Graubünden,bca8641e7cae3e8bb920b8718f8d34b24511522a44aa0979290b36132cefae01,In den letzten sechs Monaten bestritt ich nur ein Turnier.,male,54.343631744384766,59.66392517089844,89.06182098388672,22.2027587890625,4.62962962962963,ɪn dɛn     ɪtʃ nʊɹ aɪn .,0.9947314262390136,27.790851593017575,3.569733142852783,very low pitch,slightly slowly,slightly clear,very confined sounding,very monotone,very clear,great speech quality,Good
Graubünden_bce2b8c3b3d3bd6ee287e41d0a4b9b41245e2529392472a6c19caf94634d3724,6516567b-0d9b-4853-880c-d5f0327dd384,Graubünden,bce2b8c3b3d3bd6ee287e41d0a4b9b41245e2529392472a6c19caf94634d3724,"Opel nannte damals den bescheidenen Wert von 13,8 Litern.",male,57.40752410888672,38.358306884765625,93.63934326171876,21.434324264526367,3.774154589371981,"oʊpʌl   dɛn  wɜ˞t vɔn , .",0.9916247725486756,28.10583877563477,3.7771501541137695,very low pitch,slightly slowly,quite clear,slightly confined sounding,very monotone,very clear,wonderful speech quality,Good
Graubünden_d3306008a57079726c096d04c9f4d5b92bfca2d1c684cfe5d8e5aab3938ae4d0,6516567b-0d9b-4853-880c-d5f0327dd384,Graubünden,d3306008a57079726c096d04c9f4d5b92bfca2d1c684cfe5d8e5aab3938ae4d0,"Die Prämie für Kinder sinkt hingegen leicht um 0,1 Prozent.",male,50.34830474853516,59.51583480834961,96.06705474853516,19.15361976623535,4.11522633744856,"daɪ   kaɪndɜ˞   laɪkt ʌm , .",0.9832561016082764,26.700889587402344,3.5022974014282227,very low pitch,slightly slowly,slightly clear,very confined sounding,very monotone,very clear,great speech quality,Good
Graubünden_e3088b37986a04bef04d5e9bee5b10fefeb6bea34d0f05d9e608333225e13a69,6516567b-0d9b-4853-880c-d5f0327dd384,Graubünden,e3088b37986a04bef04d5e9bee5b10fefeb6bea34d0f05d9e608333225e13a69,Daran könnte der perfekte High-Tech-Pfleger noch scheitern.,male,41.652626037597656,59.011863708496094,94.67682647705078,19.337833404541016,4.952627045650301,  dɜ˞  haɪtɛk-fliɡɜ˞  .,0.9951432943344116,28.13477325439453,3.5585005283355717,very low pitch,moderate speed,moderate ambient sound,very confined sounding,very monotone,very clear,great speech quality,Good
Bern_70aedcb6afdd639d6536ce8d3b652496183246bbdcbf711c8358730158b2a2dd,d2dee463-0eb9-47fa-b739-f1dccd8638f9,Bern,70aedcb6afdd639d6536ce8d3b652496183246bbdcbf711c8358730158b2a2dd,"Es sind alles spezifische Fälle, die Ausnahmesituationen regeln.",male,69.8747787475586,55.40723419189453,133.8920135498047,25.280607223510746,4.185692541856925,"ɛs sɪnd eɪlz  , daɪ  .",0.993093490600586,29.06601333618164,3.968367099761963,moderate pitch,slightly slowly,very clear,very confined sounding,very monotone,very clear,wonderful speech quality,Good
Bern_7b1503aa40ca7adc61753a14185e4078e2feb497e78ac760e81806e7d0c729e9,d2dee463-0eb9-47fa-b739-f1dccd8638f9,Bern,7b1503aa40ca7adc61753a14185e4078e2feb497e78ac760e81806e7d0c729e9,Die Auslastung liege bei sehr hohen 79 Prozent.,male,53.09760284423828,59.71638107299805,136.57815551757812,29.64315414428711,3.8461538461538463,daɪ  lidʒ  sɛɹ   .,0.9971591234207152,28.22547912597656,3.824883460998535,moderate pitch,slightly slowly,slightly clear,very confined sounding,very monotone,very clear,wonderful speech quality,Good
Bern_ad0766b90fbc6e7ed0ca9e033274bb5363252137865b6604e46f10f7d0b19d3a,d2dee463-0eb9-47fa-b739-f1dccd8638f9,Bern,ad0766b90fbc6e7ed0ca9e033274bb5363252137865b6604e46f10f7d0b19d3a,Namen will Jenny noch keine nennen.,male,61.77182388305664,57.88765335083008,124.9829330444336,19.32056427001953,3.968253968253968, wɪl dʒɛni   .,0.9969857335090636,31.642955780029297,3.8783698081970215,moderate pitch,slightly slowly,quite clear,very confined sounding,very monotone,very clear,wonderful speech quality,Good
Bern_bc8b567d30f5bc13ab399dc66d456cc52f4cc03f6ba11e7d0bfdaeed3256d852,d2dee463-0eb9-47fa-b739-f1dccd8638f9,Bern,bc8b567d30f5bc13ab399dc66d456cc52f4cc03f6ba11e7d0bfdaeed3256d852,Und deshalb liebte sie vor allem Michelle Obama.,male,59.30672073364258,59.170684814453125,128.1854705810547,17.799686431884766,3.8986354775828462,ʌnd   si   mɪʃɛl oʊbɑmʌ.,0.996282398700714,28.88958549499512,3.681915760040283,moderate pitch,slightly slowly,quite clear,very confined sounding,very monotone,very clear,great speech quality,Good
Bern_bea3578fb6e2bec220a7783899f06194c9dc3fa5224ccbb7b3e747db71cab488,d2dee463-0eb9-47fa-b739-f1dccd8638f9,Bern,bea3578fb6e2bec220a7783899f06194c9dc3fa5224ccbb7b3e747db71cab488,Vielen Dank für die angeregte Diskussion.,male,63.03841400146485,58.02801513671875,133.736328125,15.79201889038086,3.611111111111111, dæŋk  daɪ  .,0.9910237789154052,28.126361846923828,3.730421781539917,moderate pitch,slightly slowly,quite clear,very confined sounding,very monotone,very clear,great speech quality,Good
Bern_770d39e4ed4e572a87270b59289f6f2f4587b9cb9becdc036e4063f36f00f0cb,7ca44480-9007-4c1c-8046-aade3c4e6a87,Bern,770d39e4ed4e572a87270b59289f6f2f4587b9cb9becdc036e4063f36f00f0cb,Brauchen wir eine Rolex an der Rathauswand?,male,73.2328872680664,54.5703125,127.46405792236328,17.896648406982422,5.277777777777778,   ɹoʊlɛks æn dɜ˞ ?,0.9794609546661376,23.92606735229492,3.5899579524993896,moderate pitch,moderate speed,very clear,very confined sounding,very monotone,almost no noise,great speech quality,Good
Bern_7fe22b470f83dfcad2d1a82983925f72b4e1093b558ea302d65434cfb819021f,7ca44480-9007-4c1c-8046-aade3c4e6a87,Bern,7fe22b470f83dfcad2d1a82983925f72b4e1093b558ea302d65434cfb819021f,Schliesslich fördern sie den Zusammenhalt von Gemeinschaften.,male,65.18637084960938,59.10093688964844,134.33799743652344,29.64683532714844,3.6231884057971016,  si dɛn  vɔn .,0.9899991154670716,26.873069763183597,3.609680414199829,moderate pitch,slightly slowly,quite clear,very confined sounding,very monotone,very clear,great speech quality,Good
Bern_9986ffc0b593430ba08462126149c00e572e355898853afcfc19c174c5c75ca6,7ca44480-9007-4c1c-8046-aade3c4e6a87,Bern,9986ffc0b593430ba08462126149c00e572e355898853afcfc19c174c5c75ca6,Er plädiert für mehr Vielfalt und Individualität.,male,73.31776428222656,56.98852157592773,147.25172424316406,45.58658218383789,3.443526170798898,ɜ˞   mɛɹ  ʌnd .,0.989914894104004,25.264442443847656,3.579139232635498,moderate pitch,slightly slowly,very clear,very confined sounding,quite monotone,very clear,great speech quality,Good
Bern_9a7e3ca4c283972bf243bfaa7a9211337126cc2afbfe96cd9fc61eae97cf1bb6,7ca44480-9007-4c1c-8046-aade3c4e6a87,Bern,9a7e3ca4c283972bf243bfaa7a9211337126cc2afbfe96cd9fc61eae97cf1bb6,Nach vier Tagen ist so ein Block gewachsen.,male,70.03321075439453,57.88639831542969,134.60488891601562,32.34281921386719,5.376344086021506,    soʊ aɪn blɑk .,0.9950529932975768,27.91186141967773,3.686690092086792,moderate pitch,moderate speed,very clear,very confined sounding,very monotone,very clear,great speech quality,Good
Bern_9c31c4d9c4f2096814bc7e8e893371053d0d6d7631343fc552edc0822e85a94d,7ca44480-9007-4c1c-8046-aade3c4e6a87,Bern,9c31c4d9c4f2096814bc7e8e893371053d0d6d7631343fc552edc0822e85a94d,Man muss ein Gleichgewicht finden.,male,74.37357330322266,50.39815521240234,116.67015075683594,22.55039596557617,3.055555555555556,mæn  aɪn  .,0.9780067205429076,21.114891052246094,3.512780904769897,moderate pitch,quite slowly,very clear,quite confined sounding,very monotone,almost no noise,great speech quality,Good
Wallis_0aa217c4353ad9661aa80072a666983c3ab68d9d360186f2e23c4a4729358740,0b890339-031a-43ef-bc2e-5e8b5ac5e613,Wallis,0aa217c4353ad9661aa80072a666983c3ab68d9d360186f2e23c4a4729358740,Was ist dabei schlecht?,female,75.08170318603516,30.467161178588867,197.7612152099609,17.72226905822754,3.7037037037037033,wɑz   ʃlɛkt?,0.9945152401924132,29.617830276489254,4.075793743133545,slightly low pitch,slightly slowly,very clear,moderate reverberation,very monotone,very clear,wonderful speech quality,Good
Wallis_186af483f6ed8d89e970baf9b5c706b5826d9a58939e25682e7edb4b5dbce5bc,0b890339-031a-43ef-bc2e-5e8b5ac5e613,Wallis,186af483f6ed8d89e970baf9b5c706b5826d9a58939e25682e7edb4b5dbce5bc,Am Schluss möchte ich den Verantwortlichen für den übersichtlichen Jahresbericht danken.,female,72.30271911621094,33.57918930053711,176.4320526123047,35.177490234375,3.749147920927062,æm   ɪtʃ dɛn   dɛn   .,0.99002343416214,25.083553314208984,3.78775691986084,slightly low pitch,slightly slowly,very clear,moderate reverberation,quite monotone,very clear,wonderful speech quality,Good
Wallis_1e65bc1316280785b1083ec0f4a3383712fe7f94159671f1bcfd6341e7ce605d,0b890339-031a-43ef-bc2e-5e8b5ac5e613,Wallis,1e65bc1316280785b1083ec0f4a3383712fe7f94159671f1bcfd6341e7ce605d,Wir wurden sehr gut informiert und dokumentiert.,female,75.956787109375,31.91611099243164,174.9296417236328,24.548437118530277,3.3927056827820183,  sɛɹ ɡʌt  ʌnd .,0.97953200340271,28.043258666992188,3.928852796554565,slightly low pitch,slightly slowly,very clear,moderate reverberation,very monotone,very clear,wonderful speech quality,Good
